,Now,Title,View,Coment,Like,Subscriber
435,2020/04/26 18:00:57,(ENG) 육상선수 인터벌 트레이닝 브이로그✌🏻✌🏻,594,15.0,65.0,10000.0
436,2020/04/26 18:01:23,[VLOG] 도쿄일상 브이로그 #33 | 한달만에 되찾은 정시퇴근 | 드라이브 | 마라샹궈만들기,58,2.0,8.0,672.0
438,2020/04/26 18:02:24,"고가구 화장대 소개하는 브이로그 / 스톤아일랜드 직구, 자라홈 침구, 콜라겐, 꿀민트차, 피카 후라이팬",21573,97.0,436.0,50000.0
439,2020/04/26 18:02:55,[eng/다이어트브이로그] 다이어트 식단은 괴롭고 맛이 없다 누가 그래 (ft.한달동안 5kg 감량했던 식단으로 살아보기),39537,203.0,1000.0,50000.0
440,2020/04/26 18:03:25,"먹방 브이로그 : 달고나 마카롱, 편스토랑 앵그리크림쫄면 수란덮밥, 가장맛있는 족발, 짜파게티 라볶이, 홈카페 브런치, 마들렌 MUKBANG VLOG",2514,62.0,255.0,20000.0
441,2020/04/26 18:03:50,SPEND A DAY WITH ME 평범한 요즘의 루틴 밀착브이로그 & GRWM  | kinda cool,41715,145.0,1000.0,420000.0
448,2020/04/26 18:06:57,"[일본워홀] 일본 일상 브이로그ㅣ마지막 출근, 마지막 과외, 워홀러가 마지막을 준비하는 법",3000,74.0,136.0,3000.0
452,2020/04/26 18:09:12,ENG) 해유의 슬기로운 일상 브이로그🌈무기력 탈출 소확행을 찾아서 (차돌박이 비빔국수/원데이클래스/다꾸 스티커),4026,65.0,163.0,30000.0
454,2020/04/26 18:10:11,[Vlog] 자취생 브이로그 | 자취생 집밥 | 미니 하울 | 첫 투표 | 대학생 일상은 사이버 강의..,1308,36.0,72.0,2000.0
455,2020/04/26 18:10:44,"집콕 집순이 브이로그 + 오피스룩 하울 ㅣ 요리, 오일파스타 만들기, 파스타 먹방, 빅사이즈 원피스, 블라우스 코디, 홈웨어 추천, 호박 크림, 일상 vlog ㅣ 유니크룡",10883,45.0,269.0,50000.0
456,2020/04/26 18:11:18,203.vlog l 임고생 브이로그🖍l 공부 타임랩스🎬 l 공부 무한루프 임고생 일상,161,5.0,10.0,1000.0
457,2020/04/26 18:11:47,[프랑스에서 살아남기] 집콕 브이로그 그리고 한달만에 외출해서 땅을 밟은 아이들.,108,4.0,20.0,2000.0
458,2020/04/26 18:12:17,(ENG) 일요일 브이로그 SUNDAY VLOG 🌞,1648,46.0,206.0,40000.0
459,2020/04/26 18:12:46,뉴욕 직장인 브이로그 | 게임하고 노는 미국회사 생활 | 🇺🇸셧다운 연장 | 아이허브 언박싱 | 피넛버터,1378,19.0,79.0,2000.0
460,2020/04/26 18:13:14,VLOG 필라테스하고 사이버 실기 수업하는 대학생 브이로그 | 무용 연습 | 엑설런트 쿠크다스 만들기 | 홈트 추천 | 생일선물  택배 언박싱 📦 | 국민대 | 이수아 Leesua,498,12.0,38.0,10000.0
464,2020/04/26 18:15:15,자가격리가 나에게 미치는 영향| 자가격리 브이로그,935,43.0,113.0,6000.0
468,2020/04/26 18:17:18,"[VLOG] 아일랜드에서 한국으로, 귀국 브이로그✈️ 코로나 뚫고 귀국하기!",114,5.0,15.0,98.0
472,2020/04/26 18:19:27,ENG) cafe vlog | 카페 브이로그| 카페 봄봄🌼|카페 알바 브이로그| 음료 제조 영상,5529,30.0,284.0,2000.0
473,2020/04/26 18:19:55,[VLOG] 화장품 회사 초보 뷰티 마케터의 첫 브이로그 | 사무실 랜선 집들이,1197,0.0,9.0,1000.0
474,2020/04/26 18:21:15,cafe vlog l 영화감성 카페알바 브이로그ㅣ후렌치파이 만들기ㅣ개인카페ㅣ음료제조,233,11.0,16.0,337.0
475,2020/04/26 18:21:40,"드라마작가 브이로그 - 마감과 마감사이에 내가 했던 거 | 요리, 청소, 쇼핑 그리고 필라테스 시작!👭",59,3.0,9.0,981.0
476,2020/04/26 18:22:04,펩선🤎이사하는 날 브이로그 ㅣ 국제가족 일상 ㅣ Pepsun Vlog,14034,59.0,704.0,10000.0
478,2020/04/26 18:22:51,[대학생 브이로그] 역경의 시험을 끝내고 되찾은 평화 ㅣ 이제 왠만한 시험은 시험도 아냐 ㅣ 의대생 VLOG,1163,18.0,59.0,1000.0
479,2020/04/26 18:23:15,캐나다 밴쿠버 브이로그| 캐나다 밴쿠버 현재모습| 캐나다 밴쿠버 다운타운 풍경| 캐나다 사람들 마스크 착용|밴쿠버 학교 클로징| 밴쿠버 스타벅스,388,13.0,15.0,2000.0
480,2020/04/26 18:23:38,[ MUYO ] vlog / 면접준비 / 브이로그 / 취준생,822,29.0,33.0,3000.0
481,2020/04/26 18:24:04,자체 자가격리중인 일본 워홀러의 주말일상 브이로그 일본워홀.36/도쿄워홀.,201,11.0,28.0,566.0
483,2020/04/26 18:24:52,(Eng Sub) 국제 커플 브이로그ㅣ귤언니 미니룩북ㅣ영국 런던 일상ㅣ아디다스 Yung-1ㅣ국제커플ㅣ헝가리 남편ㅣ국제 커플 일상ㅣ블레이저 스타일링ㅣ조거팬츠ㅣ국제연애ㅣ영국 브이로그,180,8.0,16.0,2000.0
484,2020/04/26 18:25:21,현직 손모델 브이로그/갤럭시 s20 촬영/조보아와 AHC/2주만에 올리는 vlog/남편요리 먹방/시골가서살까..,8766,60.0,305.0,70000.0
486,2020/04/26 18:26:17,"[주부 브이로그 VLOG] 아줌마 일상, 아줌마 추억의 핸드백 공개,오래전에 넣어둔 특별한것을 발견,가죽가방 보관하는 방법 Housewife's handbag",12018,49.0,136.0,30000.0
488,2020/04/26 18:28:07,[브이로그] 외고 수시러의 모의고사 | 집에서 모의고사 보기 | 공부 브이로그 | 독서실 브이로그 | 공부자극 | 타임랩스 | 3월 모의고사 | 같이 공부해요 | 공부하기 싫을 때,1424,27.0,41.0,2000.0
523,2020/04/26 19:09:43,[ENG] 첫 영어브이로그 도전!🙊 | 캐나다 토론토 일상 |,90,2.0,8.0,188.0
525,2020/04/26 19:10:35,[vlog] 냉정한 평일과 열정적 주말사이... / 24살 남자 브이로그,267,38.0,77.0,415.0
526,2020/04/26 19:10:59,일상 브이로그 ⏰ / 대전 / 청주 / 공주 / 부여 / 맛집 / 카페 / 일상 / 피크닉 / VLOG  [개미일상] ❣,64,10.0,7.0,56.0
527,2020/04/26 19:11:30,[브이로그유] 내 생애 첫 마이크 - 육아 브이로그 - VLOGyu,38,5.0,6.0,1000.0
529,2020/04/26 19:12:31,[VLOG]고3ㅣ독서실브이로그ㅣ온라인수업ㅣEBS온라인클래스ㅣStudy With Me l 공부브이로그,62,1.0,4.0,293.0
530,2020/04/26 19:12:55,"해외입국자 미국발 입국부터 시설격리까지 담은 브이로그.. 코로나 검사는 험난하다. 두번다시 퍼지지마라 내손에 죽고싶지않으면,, (코로나, 격리시설, 자가격리 브이로그)",223,48.0,31.0,313.0
532,2020/04/26 19:13:43,"🏠 4월 스페인 강제 집콕 주절주절 브이로그(Vlog) | 회사 강제휴가, 바나나 브레드 만들기, 스페인 경찰 실제 이동제한, 종이의 집 그리고 킬링이브",66,1.0,2.0,429.0
534,2020/04/26 19:14:41,첫월급 브이로그 / 월급은 통장을 스칠뿐 / 할머니 생신선물 / 명동 롯데 본점 쇼핑 브이로그 /구찌 & 비비안 웨스트 우드 썬글라스,257,8.0,12.0,509.0
536,2020/04/26 19:15:37,[교사브이로그] 슬기로운 교사생활 #3 (국어 영어 수학 미술 역사 선생님들의 체육 상식 맞추기),210,3.0,29.0,220.0
537,2020/04/26 19:16:02,"카메라 두동강낸 고양이와 함께하는 자취생브이로그 , 선거하고 김치볶음밥 만들기, 자취일상, 오늘의집 쇼핑, 제2의 고향 편의점",165,6.0,11.0,550.0
538,2020/04/26 19:16:27,"[VLOG] 힘내고싶은데 힘이 안날때,지칠때 -감성브이로그, 카페, 베이킹, 영어공부법",922,19.0,82.0,20000.0
540,2020/04/26 19:17:20,[Eng sub]뉴욕일상브이로그ㅣ지금 현재 뉴욕 상황🗽 ㅣK-townㅣTimes SquareㅣThe Halal Guys,166,31.0,14.0,227.0
542,2020/04/26 19:18:21,[브이로그-VLOG] 고3 공부 | 모의고사 | 헬스 | 고양이 | 목소리 |,157,8.0,10.0,173.0
546,2020/04/26 19:20:05,[브이로그] 방통대 과제 폭탄으로 멘탈나간 VLOG,115,10.0,9.0,236.0
547,2020/04/26 19:20:36,[Eng]민다큐 mindo’cu ep4. “먹방브이로그 Let’s EAT”,76,13.0,19.0,107.0
548,2020/04/26 19:20:58,"애 둘 엄마, 아줌마의 토요일 일상 브이로그ㅣ26살 워킹맘 👩🏻‍💼 주말 집순이 육아ㅣVLOG",1678,27.0,46.0,2000.0
552,2020/04/26 19:22:44,10시간 공부 타임랩스 | 스터디 브이로그 | 10h study timelapse | 공부자극 | 파이브이로그,96,0.0,5.0,179.0
554,2020/04/26 19:23:36,(ENG) 14학번 대학생의 감성 브이로그ㅣ주인공이 된다는 것ㅣa week of Korean college studentsㅣ남자 브이로그ㅣ윤돌핀ㅣKOREAN VLOG,157,23.0,18.0,609.0
555,2020/04/26 19:24:01,[VLOG] 미니 일상 브이로그 / 생화네일 / 촬영가봉,42,3.0,7.0,123.0
556,2020/04/26 19:24:34,📆 일상 + 공부 브이로그 ❤️ 아이패드 드로잉 일기쓰기 다꾸 공부 🖋 (feat. 자기주도학습 관리법),1846,23.0,139.0,10000.0
558,2020/04/26 19:25:27,#.10 1년차 아미의 덕질 일상 /07년생 브이로그,447,20.0,37.0,1000.0
560,2020/04/26 19:26:23,쓰현)오랜만에 학원가는 브이로그,470,30.0,29.0,3000.0
